"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment"
"11949",3,"1) $0 - $100",44.43,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"11950",1,"2) $100 - $200",133.19,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"11951",3,"5) $500 - $750",630.05,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"11952",1,"3) $200 - $350",232.5,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"11953",2,"2) $100 - $200",180.8,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"11954",9,"2) $100 - $200",119.1,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"11955",1,"7) $1,000 +",1309.92,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"11956",3,"1) $0 - $100",60.01,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"11957",11,"5) $500 - $750",635.34,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"11958",4,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1
"11959",2,"5) $500 - $750",611.69,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"11960",4,"4) $350 - $500",367.78,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"11961",8,"1) $0 - $100",97.62,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"11962",1,"5) $500 - $750",526.35,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"11963",8,"1) $0 - $100",49.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"11964",1,"2) $100 - $200",154.11,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"11965",5,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"11966",9,"2) $100 - $200",182.83,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"11967",11,"1) $0 - $100",97.75,1,0,"Urban",0,"Phone","No E-Mail",1,0,0,0
"11968",1,"2) $100 - $200",106.78,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"11969",7,"3) $200 - $350",313.16,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"11970",9,"1) $0 - $100",59.08,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"11971",1,"3) $200 - $350",243.11,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"11972",2,"4) $350 - $500",352.4,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"11973",1,"2) $100 - $200",169.54,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"11974",1,"3) $200 - $350",205.15,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"11975",7,"1) $0 - $100",69.61,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"11976",1,"6) $750 - $1,000",824.94,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"11977",4,"1) $0 - $100",34.08,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"11978",1,"3) $200 - $350",338.38,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"11979",11,"2) $100 - $200",198.79,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"11980",7,"1) $0 - $100",73.83,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"11981",6,"3) $200 - $350",349.33,0,1,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
"11982",7,"1) $0 - $100",59.98,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"11983",8,"1) $0 - $100",77.08,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"11984",7,"3) $200 - $350",290.36,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
"11985",4,"1) $0 - $100",50.79,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"11986",1,"2) $100 - $200",159.68,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"11987",1,"2) $100 - $200",112.05,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"11988",1,"4) $350 - $500",481.19,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"11989",4,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"11990",2,"5) $500 - $750",630.49,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"11991",4,"3) $200 - $350",205.86,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"11992",6,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"11993",4,"1) $0 - $100",93.31,0,1,"Surburban",1,"Web","No E-Mail",1,0,0,0
"11994",1,"7) $1,000 +",1411.37,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"11995",9,"3) $200 - $350",217.8,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"11996",3,"3) $200 - $350",281.08,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"11997",1,"6) $750 - $1,000",908.07,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"11998",1,"4) $350 - $500",368.94,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"11999",6,"3) $200 - $350",209.73,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12000",9,"2) $100 - $200",157.81,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"12001",4,"4) $350 - $500",469.4,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"12002",5,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12003",10,"2) $100 - $200",123.99,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12004",7,"1) $0 - $100",68.14,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
"12005",3,"5) $500 - $750",719.4,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"12006",2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12007",4,"4) $350 - $500",409.84,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12008",6,"3) $200 - $350",301.67,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12009",1,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12010",8,"1) $0 - $100",58.95,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12011",1,"1) $0 - $100",36.51,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12012",11,"2) $100 - $200",163.36,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12013",1,"3) $200 - $350",313.03,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12014",2,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"12015",11,"2) $100 - $200",118.59,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"12016",9,"3) $200 - $350",256.61,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"12017",1,"2) $100 - $200",177.68,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12018",8,"2) $100 - $200",106.8,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"12019",12,"1) $0 - $100",66.76,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"12020",9,"2) $100 - $200",163.86,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
"12021",10,"1) $0 - $100",43.39,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"12022",1,"2) $100 - $200",138.08,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"12023",4,"2) $100 - $200",179.47,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12024",6,"4) $350 - $500",436.28,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12025",7,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12026",10,"6) $750 - $1,000",832.94,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1
"12027",1,"2) $100 - $200",145.11,0,1,"Surburban",1,"Web","No E-Mail",1,0,0,0
"12028",11,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
"12029",11,"4) $350 - $500",365.87,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12030",10,"1) $0 - $100",91.08,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12031",3,"4) $350 - $500",408.79,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"12032",2,"2) $100 - $200",108.84,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12033",12,"2) $100 - $200",185.8,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12034",2,"5) $500 - $750",589.68,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"12035",5,"2) $100 - $200",115.94,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"12036",10,"3) $200 - $350",210.21,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"12037",9,"3) $200 - $350",214.46,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"12038",12,"3) $200 - $350",204.97,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
"12039",6,"1) $0 - $100",90.05,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"12040",1,"1) $0 - $100",53.57,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12041",4,"4) $350 - $500",429.7,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"12042",2,"1) $0 - $100",32.92,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12043",1,"2) $100 - $200",155.86,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1
"12044",3,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"12045",9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"12046",7,"2) $100 - $200",134.28,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12047",2,"3) $200 - $350",219.82,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"12048",6,"2) $100 - $200",170.72,0,1,"Surburban",1,"Web","No E-Mail",1,0,0,0
"12049",4,"2) $100 - $200",100.19,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12050",2,"2) $100 - $200",129.4,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12051",11,"2) $100 - $200",185.48,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"12052",6,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"12053",2,"2) $100 - $200",157.94,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12054",9,"3) $200 - $350",318.01,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"12055",6,"1) $0 - $100",43.55,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12056",1,"4) $350 - $500",350.08,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12057",10,"4) $350 - $500",467.54,1,0,"Surburban",0,"Multichannel","No E-Mail",1,0,0,0
"12058",5,"4) $350 - $500",474.52,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12059",4,"1) $0 - $100",43.89,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12060",12,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"12061",3,"2) $100 - $200",140.08,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12062",5,"1) $0 - $100",74.05,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"12063",7,"3) $200 - $350",245.45,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12064",10,"2) $100 - $200",118.88,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"12065",2,"5) $500 - $750",714.66,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"12066",6,"4) $350 - $500",370.53,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,1
"12067",9,"3) $200 - $350",320.13,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"12068",7,"3) $200 - $350",275.16,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12069",11,"1) $0 - $100",43.72,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12070",10,"2) $100 - $200",111.51,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"12071",1,"3) $200 - $350",266.09,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"12072",6,"2) $100 - $200",102.89,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"12073",7,"3) $200 - $350",253.53,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
"12074",3,"2) $100 - $200",145.6,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"12075",3,"4) $350 - $500",411.06,1,1,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
"12076",1,"3) $200 - $350",344.32,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12077",5,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12078",6,"5) $500 - $750",523.84,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12079",3,"3) $200 - $350",233.19,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"12080",10,"4) $350 - $500",453.4,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"12081",2,"2) $100 - $200",155.89,0,1,"Urban",0,"Phone","No E-Mail",1,0,0,0
"12082",4,"4) $350 - $500",365.05,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12083",2,"3) $200 - $350",254.6,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1
"12084",6,"2) $100 - $200",164.5,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"12085",7,"1) $0 - $100",79.15,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
"12086",5,"4) $350 - $500",411.75,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12087",10,"3) $200 - $350",218.12,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12088",8,"2) $100 - $200",149.13,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12089",4,"2) $100 - $200",113.31,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12090",3,"1) $0 - $100",97.48,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12091",10,"2) $100 - $200",101.08,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12092",6,"2) $100 - $200",188.92,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"12093",2,"5) $500 - $750",587.09,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12094",10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12095",9,"3) $200 - $350",324.67,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"12096",6,"5) $500 - $750",654.96,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12097",10,"3) $200 - $350",246.02,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12098",6,"2) $100 - $200",109.35,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12099",1,"5) $500 - $750",662.92,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
"12100",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12101",12,"4) $350 - $500",354.81,1,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1
"12102",6,"7) $1,000 +",1140.96,0,1,"Rural",1,"Multichannel","Mens E-Mail",1,0,0,1
"12103",4,"1) $0 - $100",55.15,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,1
"12104",5,"2) $100 - $200",159.91,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12105",3,"1) $0 - $100",38.08,1,0,"Surburban",0,"Phone","No E-Mail",1,0,0,0
"12106",6,"2) $100 - $200",123.77,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12107",2,"6) $750 - $1,000",971.35,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12108",4,"4) $350 - $500",399.38,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1
"12109",2,"1) $0 - $100",91.74,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12110",7,"3) $200 - $350",318.84,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12111",12,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12112",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12113",9,"2) $100 - $200",101.45,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0
"12114",3,"3) $200 - $350",217.03,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12115",1,"1) $0 - $100",87.83,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12116",10,"1) $0 - $100",35.19,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"12117",7,"3) $200 - $350",224.62,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12118",1,"3) $200 - $350",283.4,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1
"12119",2,"5) $500 - $750",618.96,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12120",10,"2) $100 - $200",105.27,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12121",3,"3) $200 - $350",218.57,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
"12122",2,"4) $350 - $500",357.16,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12123",9,"3) $200 - $350",333.43,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"12124",12,"3) $200 - $350",228.36,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12125",1,"6) $750 - $1,000",804.59,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12126",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12127",9,"2) $100 - $200",174.27,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12128",10,"3) $200 - $350",231.05,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12129",9,"5) $500 - $750",541.59,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12130",1,"1) $0 - $100",74.76,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1
"12131",5,"2) $100 - $200",120.19,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"12132",12,"3) $200 - $350",222.44,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12133",2,"5) $500 - $750",617.64,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"12134",4,"5) $500 - $750",589.01,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"12135",9,"2) $100 - $200",107.19,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12136",4,"2) $100 - $200",117.68,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"12137",2,"4) $350 - $500",380.98,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12138",1,"5) $500 - $750",643.32,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12139",11,"1) $0 - $100",47.36,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"12140",7,"1) $0 - $100",92.13,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12141",8,"1) $0 - $100",90.87,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
"12142",8,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"12143",10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12144",7,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"12145",7,"3) $200 - $350",338.25,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12146",9,"2) $100 - $200",182.38,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"12147",5,"1) $0 - $100",57.24,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12148",1,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12149",8,"2) $100 - $200",164.17,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"12150",10,"1) $0 - $100",38.05,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12151",9,"3) $200 - $350",347.38,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1
"12152",6,"5) $500 - $750",532.76,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"12153",11,"1) $0 - $100",51.57,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"12154",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12155",11,"6) $750 - $1,000",982.41,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"12156",11,"1) $0 - $100",35.96,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"12157",2,"3) $200 - $350",225.79,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12158",5,"3) $200 - $350",301.54,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"12159",8,"2) $100 - $200",165.47,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1
"12160",1,"1) $0 - $100",34.85,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12161",10,"5) $500 - $750",525.66,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12162",6,"5) $500 - $750",605.78,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12163",4,"4) $350 - $500",380.61,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"12164",5,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0
"12165",1,"3) $200 - $350",255.2,1,1,"Rural",0,"Phone","No E-Mail",1,0,0,0
"12166",2,"3) $200 - $350",233.69,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"12167",6,"5) $500 - $750",626.63,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"12168",9,"3) $200 - $350",278.8,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"12169",5,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12170",12,"1) $0 - $100",90.92,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"12171",3,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"12172",1,"2) $100 - $200",170.31,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"12173",3,"1) $0 - $100",34.69,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12174",2,"2) $100 - $200",188.65,1,0,"Urban",0,"Web","No E-Mail",1,0,0,0
"12175",5,"1) $0 - $100",69.03,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12176",7,"1) $0 - $100",71.97,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"12177",8,"2) $100 - $200",128.59,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"12178",8,"3) $200 - $350",341.41,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12179",1,"6) $750 - $1,000",991.62,1,0,"Surburban",1,"Phone","No E-Mail",1,0,0,0
"12180",10,"2) $100 - $200",121.6,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12181",1,"2) $100 - $200",131.2,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"12182",4,"2) $100 - $200",181.4,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"12183",7,"2) $100 - $200",139.18,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"12184",1,"6) $750 - $1,000",792.21,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12185",10,"2) $100 - $200",143.93,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12186",7,"2) $100 - $200",171.04,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,1
"12187",2,"3) $200 - $350",211.12,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"12188",3,"3) $200 - $350",221.5,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
"12189",5,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12190",4,"1) $0 - $100",51.57,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"12191",3,"2) $100 - $200",185.45,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"12192",10,"1) $0 - $100",81.89,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12193",3,"1) $0 - $100",77.4,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1
"12194",1,"3) $200 - $350",305.77,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12195",2,"3) $200 - $350",339.4,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"12196",9,"4) $350 - $500",414.75,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"12197",12,"1) $0 - $100",51.62,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"12198",7,"3) $200 - $350",236.44,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12199",3,"6) $750 - $1,000",759.36,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"12200",2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"12201",12,"2) $100 - $200",108.05,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1
"12202",5,"2) $100 - $200",192.51,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"12203",1,"6) $750 - $1,000",806.82,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"12204",10,"1) $0 - $100",38.38,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"12205",5,"2) $100 - $200",132.24,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
"12206",2,"3) $200 - $350",277.06,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"12207",6,"1) $0 - $100",65.62,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"12208",11,"1) $0 - $100",84.11,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"12209",11,"1) $0 - $100",42.08,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1
"12210",8,"1) $0 - $100",42.95,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"12211",4,"1) $0 - $100",42.63,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"12212",1,"3) $200 - $350",230.8,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"12213",1,"3) $200 - $350",226.42,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"12214",9,"1) $0 - $100",63.3,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
