"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","obs_rate_c","obs_rate_t","random_number"
"4564",10,"2) $100 - $200",161.42,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.207239378243685
"4565",4,"2) $100 - $200",166.81,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.40000681229867
"4566",2,"3) $200 - $350",210.21,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.0378799454774708
"4567",8,"3) $200 - $350",253.49,0,1,"Rural",0,"Web","No E-Mail",1,0,0,0,1,0.5,0.0394202072639018
"4568",8,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.644448336679488
"4569",9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.58025733823888
"4570",8,"2) $100 - $200",169.64,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.447195356246084
"4571",12,"3) $200 - $350",309.61,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.494438117137179
"4572",8,"4) $350 - $500",495.26,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.680898724822327
"4573",3,"5) $500 - $750",681.15,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.357167871668935
"4574",10,"2) $100 - $200",158.3,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.698908818885684
"4575",2,"2) $100 - $200",154.26,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.458118885755539
"4576",9,"2) $100 - $200",196.92,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0861686544958502
"4577",10,"1) $0 - $100",43.35,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.261175242252648
"4578",10,"3) $200 - $350",211.56,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.330451519694179
"4579",9,"1) $0 - $100",57.6,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.47641626582481
"4580",12,"1) $0 - $100",34.3,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.886835310375318
"4581",1,"1) $0 - $100",86.92,0,1,"Urban",0,"Phone","No E-Mail",1,0,0,0,0.5,1,0.0773788073565811
"4582",9,"5) $500 - $750",581.64,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.38125975150615
"4583",8,"4) $350 - $500",494.88,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.47651680582203
"4584",1,"2) $100 - $200",177.68,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.580720212776214
"4585",1,"6) $750 - $1,000",948.76,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.239952821284533
"4586",1,"1) $0 - $100",69.35,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.352827130118385
"4587",5,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.187288676155731
"4588",1,"2) $100 - $200",154.49,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.66873190109618
"4589",1,"1) $0 - $100",99.79,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.150083281099796
"4590",4,"1) $0 - $100",96.9,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.991052574943751
"4591",10,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.088151122443378
"4592",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.712653736118227
"4593",5,"3) $200 - $350",230.93,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.07248913962394
"4594",1,"6) $750 - $1,000",771.77,1,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.327820272184908
"4595",7,"4) $350 - $500",393.38,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.482856567716226
"4596",7,"2) $100 - $200",166.04,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.175044543109834
"4597",11,"4) $350 - $500",368.79,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.717612883541733
"4598",10,"4) $350 - $500",435.78,1,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.684209070168436
"4599",10,"2) $100 - $200",192.64,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.593664057785645
"4600",6,"1) $0 - $100",58.47,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.35798226762563
"4601",4,"4) $350 - $500",383.42,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0902198541443795
"4602",10,"1) $0 - $100",89.24,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.457224315963686
"4603",2,"1) $0 - $100",80.16,0,1,"Surburban",0,"Phone","No E-Mail",1,0,0,0,0.5,1,0.236211201176047
"4604",3,"5) $500 - $750",655.84,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.132413116516545
"4605",3,"7) $1,000 +",1159.47,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.046113234013319
"4606",3,"4) $350 - $500",420.11,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.116959762061015
"4607",2,"2) $100 - $200",112.62,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.957996048033237
"4608",6,"2) $100 - $200",187.6,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,1,0.5,0.452334031229839
"4609",2,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.140955245355144
"4610",11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.576892935670912
"4611",10,"3) $200 - $350",207.03,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.605813547503203
"4612",9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.861269443295896
"4613",5,"6) $750 - $1,000",965.01,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0925093807745725
"4614",1,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.747429141309112
"4615",3,"2) $100 - $200",152.02,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.152462914586067
"4616",2,"2) $100 - $200",176.69,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.478041344322264
"4617",10,"4) $350 - $500",371.36,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.482508826302364
"4618",5,"1) $0 - $100",93.03,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0722112392541021
"4619",6,"2) $100 - $200",147.56,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.171830664621666
"4620",6,"2) $100 - $200",163.75,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.320466553326696
"4621",10,"1) $0 - $100",71.85,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.429988593794405
"4622",3,"6) $750 - $1,000",793.6,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.566824530018494
"4623",10,"2) $100 - $200",107.14,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.98131580138579
"4624",11,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.979772176593542
"4625",2,"6) $750 - $1,000",799.08,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.774418133078143
"4626",2,"5) $500 - $750",599.19,0,1,"Surburban",1,"Multichannel","Mens E-Mail",1,1,191.28,1,0.5,1,0.199142302852124
"4627",4,"2) $100 - $200",155.38,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.181200003251433
"4628",12,"1) $0 - $100",83.55,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.336299164919183
"4629",7,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",1,0,0,0,1,0.5,0.132080014562234
"4630",10,"3) $200 - $350",236.56,1,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.499982866924256
"4631",1,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.439929662272334
"4632",11,"1) $0 - $100",61.52,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.11040275869891
"4633",7,"4) $350 - $500",496.15,1,1,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.448516269680113
"4634",2,"4) $350 - $500",470.76,1,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.804353623418137
"4635",3,"4) $350 - $500",480.78,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.26346689555794
"4636",4,"5) $500 - $750",522.19,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.912387500051409
"4637",7,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0956655584741384
"4638",11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.201027029193938
"4639",1,"4) $350 - $500",370.63,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.131741079501808
"4640",5,"2) $100 - $200",107.91,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.747682865010574
"4641",1,"6) $750 - $1,000",766.99,1,1,"Surburban",1,"Phone","No E-Mail",1,0,0,0,0.5,1,0.441714839544147
"4642",5,"1) $0 - $100",53.41,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.269459467381239
"4643",11,"2) $100 - $200",170.24,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.103595297783613
"4644",7,"2) $100 - $200",125.12,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.399915924528614
"4645",10,"1) $0 - $100",89.81,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.579422431765124
"4646",1,"3) $200 - $350",243.76,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.352279353654012
"4647",10,"3) $200 - $350",254.14,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.764949126634747
"4648",6,"6) $750 - $1,000",869.03,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.00195695459842682
"4649",11,"2) $100 - $200",102.5,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.301448872778565
"4650",10,"1) $0 - $100",52,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.39130112552084
"4651",3,"5) $500 - $750",532.44,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.205663136206567
"4652",2,"3) $200 - $350",247.16,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.128149077063426
"4653",2,"3) $200 - $350",323.13,1,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.123878984712064
"4654",12,"1) $0 - $100",94.34,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.317018937319517
"4655",9,"2) $100 - $200",113.51,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.405983056407422
"4656",3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.565091683994979
"4657",10,"2) $100 - $200",164.86,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.153380945092067
"4658",7,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","No E-Mail",1,0,0,0,1,0.5,0.830882470589131
"4659",4,"1) $0 - $100",38.03,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.209967002505437
"4660",3,"6) $750 - $1,000",870.57,1,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.447849556338042
"4661",3,"4) $350 - $500",350.63,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.746938299853355
"4662",3,"1) $0 - $100",75.39,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.481351403519511
"4663",7,"2) $100 - $200",177.22,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.343915860401466
"4664",12,"2) $100 - $200",101.67,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0,1,0.5,0.522366641787812
"4665",10,"1) $0 - $100",62.01,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.646379390731454
"4666",2,"4) $350 - $500",423.61,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0999899934977293
"4667",7,"2) $100 - $200",156.75,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0536940053571016
"4668",6,"1) $0 - $100",69.81,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.185451959259808
"4669",10,"1) $0 - $100",44.43,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,1,0.5,0.397549023618922
"4670",11,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.780364453326911
"4671",9,"5) $500 - $750",583.38,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.0758031476289034
"4672",5,"1) $0 - $100",98.94,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.188631999539211
"4673",1,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.871024010237306
"4674",3,"3) $200 - $350",264.64,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.120329411700368
"4675",11,"1) $0 - $100",42.45,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.330556794302538
"4676",4,"1) $0 - $100",33.47,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.919589779339731
"4677",1,"4) $350 - $500",453.18,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.0234369155950844
"4678",12,"1) $0 - $100",85.78,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0903660010080785
"4679",2,"1) $0 - $100",95.6,1,0,"Urban",1,"Web","No E-Mail",1,0,0,0,0.5,1,0.346234456403181
"4680",8,"5) $500 - $750",505.08,1,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.792550733778626
"4681",5,"3) $200 - $350",269.61,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.453771381173283
"4682",12,"1) $0 - $100",55.6,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,1,1,0.5,0.220284509239718
"4683",2,"2) $100 - $200",117.56,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.315116868587211
"4684",3,"4) $350 - $500",480.27,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.0131786882411689
"4685",5,"1) $0 - $100",93.18,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.0917170934844762
"4686",6,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.622214857023209
"4687",9,"2) $100 - $200",183.47,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.669365107314661
"4688",11,"4) $350 - $500",371.35,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.498236609390005
"4689",1,"1) $0 - $100",29.99,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.257025785977021
"4690",10,"4) $350 - $500",480.5,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.422502585919574
"4691",10,"1) $0 - $100",47.61,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.186720415018499
"4692",1,"2) $100 - $200",138.57,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.476217381190509
"4693",10,"4) $350 - $500",392.14,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.88449984928593
"4694",1,"4) $350 - $500",367.24,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.518574028974399
"4695",9,"6) $750 - $1,000",886.11,1,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.560563171748072
"4696",11,"1) $0 - $100",86.66,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.603230530163273
"4697",3,"3) $200 - $350",297.68,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.562118605943397
"4698",5,"5) $500 - $750",561.73,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.909827777883038
"4699",9,"4) $350 - $500",480.84,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.856104592559859
"4700",2,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.282718256115913
"4701",6,"1) $0 - $100",41.55,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.939584537409246
"4702",1,"3) $200 - $350",305.1,0,1,"Surburban",0,"Web","No E-Mail",1,0,0,0,0.5,1,0.373610380338505
"4703",1,"2) $100 - $200",152.45,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.551013523479924
"4704",10,"3) $200 - $350",209.61,1,0,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.746059934375808
"4705",6,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.949469634797424
"4706",10,"3) $200 - $350",235.56,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.09858124749735
"4707",9,"3) $200 - $350",266.24,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0937105889897794
"4708",8,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",1,0,0,0,1,0.5,0.290966094005853
"4709",2,"6) $750 - $1,000",929.4,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0861358332913369
"4710",12,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.332995462231338
"4711",5,"3) $200 - $350",259.37,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.266864895122126
"4712",5,"4) $350 - $500",479.47,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.276915126247332
"4713",11,"4) $350 - $500",437.43,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.324217823101208
"4714",10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.76556344749406
"4715",4,"2) $100 - $200",153.13,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.00371802248992026
"4716",6,"1) $0 - $100",45.16,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.518180920742452
"4717",2,"4) $350 - $500",389.95,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0478585176169872
"4718",6,"2) $100 - $200",154.95,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.491071857279167
"4719",12,"1) $0 - $100",71.82,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.69066362711601
"4720",2,"6) $750 - $1,000",805.53,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.983760765288025
"4721",5,"1) $0 - $100",62.72,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.242455719970167
"4722",7,"1) $0 - $100",36.65,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.657431003171951
"4723",1,"3) $200 - $350",228.8,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.967154227430001
"4724",7,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0248696547932923
"4725",2,"1) $0 - $100",69.28,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.14318875502795
"4726",5,"1) $0 - $100",68.38,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.565983114531264
"4727",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.835805895272642
"4728",12,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.312539708102122
"4729",12,"2) $100 - $200",165.33,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.882354160305113
"4730",6,"2) $100 - $200",122.13,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.210714613087475
"4731",2,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.786414210684597
"4732",7,"3) $200 - $350",330.83,1,1,"Rural",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.118330185534433
"4733",7,"3) $200 - $350",274.9,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.294921102467924
"4734",1,"4) $350 - $500",474.5,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0312175843864679
"4735",8,"2) $100 - $200",176.03,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.0597269518766552
"4736",4,"3) $200 - $350",222.74,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.250879870261997
"4737",5,"1) $0 - $100",42.05,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.48774341843091
"4738",9,"2) $100 - $200",101.54,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.221470413031057
"4739",7,"3) $200 - $350",242.95,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.104255071375519
"4740",2,"3) $200 - $350",263.98,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.628995469072834
"4741",1,"4) $350 - $500",434.32,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.343978128861636
"4742",1,"2) $100 - $200",173.19,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.266716049285606
"4743",4,"1) $0 - $100",75.49,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0158620725851506
"4744",5,"5) $500 - $750",700.68,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.305354037322104
"4745",7,"4) $350 - $500",474.02,1,1,"Urban",0,"Web","No E-Mail",1,0,0,0,0.5,1,0.0277558218222111
"4746",9,"5) $500 - $750",746.98,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.264174386626109
"4747",10,"2) $100 - $200",119.63,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.960007736459374
"4748",1,"4) $350 - $500",481.28,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.477322168182582
"4749",10,"1) $0 - $100",56.47,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.454712560633197
"4750",2,"2) $100 - $200",132.77,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.240885705919936
"4751",3,"6) $750 - $1,000",903.97,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.882480601780117
"4752",12,"1) $0 - $100",76.97,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.446227525593713
"4753",2,"4) $350 - $500",454.41,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.496121290838346
"4754",3,"1) $0 - $100",49.39,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.989150071982294
"4755",7,"3) $200 - $350",262.56,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.936963473213837
"4756",1,"3) $200 - $350",260.81,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.117235640063882
"4757",9,"4) $350 - $500",375.91,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.284895160235465
"4758",5,"3) $200 - $350",287.98,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.442084439331666
"4759",11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.193554728291929
"4760",8,"1) $0 - $100",77.22,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.688636615639552
"4761",11,"1) $0 - $100",66.96,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.293286536587402
"4762",10,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0769590716809034
"4763",2,"6) $750 - $1,000",958.96,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.0518735405057669
"4764",1,"1) $0 - $100",72.41,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.525755201699212
"4765",6,"3) $200 - $350",256.3,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.836729566100985
"4766",7,"4) $350 - $500",409.89,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0850897636264563
"4767",1,"2) $100 - $200",141.06,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.465304739307612
"4768",5,"5) $500 - $750",585.53,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.0883041126653552
"4769",5,"4) $350 - $500",404.96,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.383086367510259
"4770",12,"1) $0 - $100",64.69,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.395843091187999
"4771",9,"1) $0 - $100",67.27,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.775142931146547
"4772",10,"1) $0 - $100",65.37,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.838367503834888
